# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 210:         4.430       52.171      -0.20  VALKENBURG
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,    T,   SQ,    Q,   DR,    N
# 
  210,20141219,   14,  280,  100,   85,    7,   40,    0,    1
  210,20141219,   15,  280,  100,   81,    8,   24,    0,    1
  210,20141219,   16,  270,  100,   79,    0,    2,    0,    0
  210,20141219,   17,  270,   90,   81,    0,    0,    0,    1
  210,20141219,   18,  270,  100,   81,    0,    0,    0,    1
  210,20141219,   19,  270,  100,   82,    0,    0,    0,    5
  210,20141219,   20,  270,  120,   85,    0,    0,    0,    6
  210,20141219,   21,  270,  110,   83,    0,    0,    0,    3
  210,20141219,   22,  260,  120,   81,    0,    0,    0,    7
  210,20141219,   23,  270,  110,   79,    0,    0,    0,    2
  210,20141219,   24,  260,  110,   79,    0,    0,    0,    4
  210,20141220,    1,  260,  110,   79,    0,    0,    0,    1
  210,20141220,    2,  260,  110,   82,    0,    0,    0,    6
  210,20141220,    3,  260,  110,   79,    0,    0,    0,    6
  210,20141220,    4,  270,  120,   78,    0,    0,    0,    8
  210,20141220,    5,  270,  120,   77,    0,    0,    0,    8
  210,20141220,    6,  270,  120,   80,    0,    0,    0,    8
  210,20141220,    7,  260,  110,   79,    0,    0,    0,    8
  210,20141220,    8,  270,  120,   79,    0,    0,    0,    8
  210,20141220,    9,  270,  120,   83,    0,    3,    0,    8
  210,20141220,   10,  270,  130,   84,    0,   12,    0,    8
  210,20141220,   11,  270,  120,   81,    0,   21,    0,    8
  210,20141220,   12,  270,  130,   87,    0,   26,    0,    8
  210,20141220,   13,  280,  130,   89,    0,   32,    0,    8
  210,20141220,   14,  280,  130,   85,    2,   23,    0,    7
  210,20141220,   15,  290,  120,   82,    0,    9,    3,    6
  210,20141220,   16,  300,  100,   74,    0,    1,    2,    6
  210,20141220,   17,  300,  100,   83,    0,    0,    0,    4
  210,20141220,   18,  300,  100,   83,    0,    0,    0,    7
  210,20141220,   19,  310,   90,   80,    0,    0,    2,    6
  210,20141220,   20,  310,   90,   79,    0,    0,    2,    6
  210,20141220,   21,  310,   80,   79,    0,    0,    0,    1
  210,20141220,   22,  310,   70,   76,    0,    0,    0,    1
  210,20141220,   23,  290,   60,   78,    0,    0,    0,    7
  210,20141220,   24,  290,   50,   73,    0,    0,    0,    0
  210,20141221,    1,  280,   50,   76,    0,    0,    0,    2
  210,20141221,    2,  280,   60,   71,    0,    0,    0,    8
  210,20141221,    3,  270,   50,   70,    0,    0,    0,    8
  210,20141221,    4,  260,   40,   75,    0,    0,    0,    8
  210,20141221,    5,  240,   40,   78,    0,    0,    0,    8
  210,20141221,    6,  240,   50,   77,    0,    0,    0,    8
  210,20141221,    7,  230,   60,   77,    0,    0,    0,    8
  210,20141221,    8,  240,   70,   78,    0,    0,    0,    8
  210,20141221,    9,  230,   70,   82,    0,    4,    0,    8
  210,20141221,   10,  230,   80,   85,    0,   12,    0,    8
  210,20141221,   11,  240,   90,   85,    0,   19,    0,    8
  210,20141221,   12,  240,  100,   89,    0,   35,    0,    8
  210,20141221,   13,  250,  100,   89,    0,   32,    0,    8
  210,20141221,   14,  240,  110,   88,    0,   22,    0,    8
  210,20141221,   15,  240,  100,   89,    0,    8,    0,    8
  210,20141221,   16,  240,  110,   89,    0,    2,    0,    8
  210,20141221,   17,  230,  120,   89,    0,    0,    0,    8
  210,20141221,   18,  230,  120,   90,    0,    0,    0,    8
  210,20141221,   19,  230,  120,   93,    0,    0,    0,    8
  210,20141221,   20,  230,  120,   92,    0,    0,    0,    8
  210,20141221,   21,  230,  130,   98,    0,    0,    0,    7
  210,20141221,   22,  230,  140,  103,    0,    0,    0,    8
  210,20141221,   23,  230,  140,  108,    0,    0,    0,    8
  210,20141221,   24,  230,  140,  108,    0,    0,    0,    8
  210,20141222,    1,  230,  140,  110,    0,    0,    0,    8
  210,20141222,    2,  230,  150,  109,    0,    0,    0,    8
  210,20141222,    3,  230,  140,  110,    0,    0,    0,    8
  210,20141222,    4,  230,  140,  112,    0,    0,    0,    8
  210,20141222,    5,  230,  150,  111,    0,    0,    0,    8
  210,20141222,    6,  240,  150,  114,    0,    0,    0,    8
  210,20141222,    7,  230,  150,  111,    0,    0,    0,    8
  210,20141222,    8,  230,  140,  111,    0,    0,    0,    8
  210,20141222,    9,  230,  150,  118,    0,    2,    0,    8
  210,20141222,   10,  230,  150,  117,    0,    7,    0,    8
  210,20141222,   11,  230,  160,  116,    0,   10,    0,    8
  210,20141222,   12,  230,  150,  116,    0,   13,    0,    8
  210,20141222,   13,  240,  140,  115,    0,   17,    0,    8
  210,20141222,   14,  240,  150,  112,    0,   17,    0,    8
  210,20141222,   15,  240,  140,  113,    0,    6,    0,    8
  210,20141222,   16,  230,  140,  112,    0,    1,    0,    8
  210,20141222,   17,  240,  140,  110,    0,    0,    0,    8
  210,20141222,   18,  240,  140,  107,    0,    0,    4,    8
  210,20141222,   19,  230,  140,  111,    0,    0,    9,    8
  210,20141222,   20,  230,  140,  110,    0,    0,    0,    8
  210,20141222,   21,  240,  140,  108,    0,    0,    0,    8
  210,20141222,   22,  240,  130,  104,    0,    0,    0,    6
  210,20141222,   23,  240,  130,  104,    0,    0,    0,    8
  210,20141222,   24,  240,  120,  103,    0,    0,    0,    8
  210,20141223,    1,  240,  110,  103,    0,    0,    0,    8
  210,20141223,    2,  240,  120,  102,    0,    0,    0,    8
  210,20141223,    3,  240,  120,  105,    0,    0,    0,    8
  210,20141223,    4,  240,  120,  104,    0,    0,    0,    7
  210,20141223,    5,  240,  130,  105,    0,    0,    0,    8
  210,20141223,    6,  240,  120,  103,    0,    0,    0,    8
  210,20141223,    7,  240,  100,  103,    0,    0,    0,    8
  210,20141223,    8,  230,  100,  105,    0,    0,    0,    8
  210,20141223,    9,  240,  110,  106,    7,   14,    0,    3
  210,20141223,   10,  240,  130,  106,   10,   46,    0,    1
  210,20141223,   11,  240,  140,  114,   10,   69,    0,    2
  210,20141223,   12,  240,  140,  116,   10,   86,    0,    5
  210,20141223,   13,  230,  140,  114,   10,   83,    0,    1
  210,20141223,   14,  240,  130,  111,    7,   40,    0,    2
  210,20141223,   15,  230,  140,  109,    8,   26,    0,    0
  210,20141223,   16,  230,  130,  108,    0,    3,    0,    1
  210,20141223,   17,  230,  130,  111,    0,    0,    0,    8
  210,20141223,   18,  220,  110,  110,    0,    0,    0,    8
  210,20141223,   19,  220,  120,  110,    0,    0,    0,    8
  210,20141223,   20,  220,  110,  108,    0,    0,    0,    8
  210,20141223,   21,  230,  110,  109,    0,    0,    0,    8
  210,20141223,   22,  230,  110,  101,    0,    0,    0,    7
  210,20141223,   23,  220,  100,  100,    0,    0,    0,    8
  210,20141223,   24,  220,  100,   99,    0,    0,    0,    8
  210,20141224,    1,  220,  110,  100,    0,    0,    0,    8
  210,20141224,    2,  220,  110,   97,    0,    0,    0,    8
  210,20141224,    3,  230,  120,   94,    0,    0,    8,    8
  210,20141224,    4,  230,  120,   97,    0,    0,    4,    8
  210,20141224,    5,  230,  130,  100,    0,    0,    0,    8
  210,20141224,    6,  230,  130,  101,    0,    0,    7,    8
  210,20141224,    7,  230,  120,  101,    0,    0,    8,    8
  210,20141224,    8,  230,  120,   99,    0,    0,    8,    8
  210,20141224,    9,  250,  110,   95,    0,    2,    9,    8
  210,20141224,   10,  290,   60,   87,    0,    5,    5,    8
  210,20141224,   11,  290,   60,   88,    0,   14,    0,    8
  210,20141224,   12,  270,   70,   88,    0,   31,    0,    8
  210,20141224,   13,  290,   70,   86,    0,   31,    0,    8
  210,20141224,   14,  290,   70,   84,    0,   18,    0,    8
  210,20141224,   15,  290,   70,   77,    5,   16,    0,    5
  210,20141224,   16,  290,   80,   72,    0,    3,    0,    3
  210,20141224,   17,  280,   80,   74,    0,    0,    0,    6
  210,20141224,   18,  280,   80,   71,    0,    0,    0,    2
  210,20141224,   19,  280,   80,   75,    0,    0,    0,    6
  210,20141224,   20,  280,   90,   72,    0,    0,    0,    6
  210,20141224,   21,  270,  100,   75,    0,    0,    0,    6
  210,20141224,   22,  280,  100,   71,    0,    0,    0,    1
  210,20141224,   23,  270,  100,   70,    0,    0,    0,    4
  210,20141224,   24,  270,   90,   71,    0,    0,    0,    5
  210,20141225,    1,  270,   90,   69,    0,    0,    0,    3
  210,20141225,    2,  270,   90,   73,    0,    0,    0,    8
  210,20141225,    3,  280,  100,   75,    0,    0,    0,    7
  210,20141225,    4,  280,  100,   75,    0,    0,    0,    7
  210,20141225,    5,  280,  100,   74,    0,    0,    0,    8
  210,20141225,    6,  280,   90,   73,    0,    0,    0,    8
  210,20141225,    7,  290,   90,   73,    0,    0,    0,    7
  210,20141225,    8,  280,   90,   71,    0,    0,    0,    7
  210,20141225,    9,  300,   90,   59,    2,    9,    2,    8
  210,20141225,   10,  280,   60,   67,    0,    8,    5,    7
  210,20141225,   11,  310,   60,   74,    3,   42,    0,    7
  210,20141225,   12,  300,   70,   61,    0,   21,    5,    8
  210,20141225,   13,  300,   60,   74,    5,   33,    0,    3
  210,20141225,   14,  300,   50,   71,    3,   26,    0,    6
  210,20141225,   15,  280,   40,   45,    2,    9,    5,    8
  210,20141225,   16,  300,   30,   63,    0,    1,    0,    7
  210,20141225,   17,  290,   40,   51,    0,    0,    1,    4
  210,20141225,   18,  320,   30,   49,    0,    0,    0,    5
  210,20141225,   19,  300,   40,   50,    0,    0,    1,    3
  210,20141225,   20,  330,   30,   44,    0,    0,    0,    3
  210,20141225,   21,   40,   10,   39,    0,    0,    0,    6
  210,20141225,   22,  280,   20,   40,    0,    0,    1,    7
  210,20141225,   23,  320,   30,   41,    0,    0,    0,    1
  210,20141225,   24,  360,   40,   50,    0,    0,    2,    8
  210,20141226,    1,  290,   30,   37,    0,    0,    2,    6
  210,20141226,    2,  320,   30,   45,    0,    0,    1,    1
  210,20141226,    3,  320,   30,   36,    0,    0,    0,    1
  210,20141226,    4,  360,   40,   49,    0,    0,    0,    5
  210,20141226,    5,  330,   30,   36,    0,    0,    0,    1
  210,20141226,    6,   10,   20,   34,    0,    0,    0,    7
  210,20141226,    7,   30,   10,   26,    0,    0,    1,    7
  210,20141226,    8,  180,   10,   17,    0,    1,    0,    1
  210,20141226,    9,    0,    0,   20,    8,   18,    0,    7
  210,20141226,   10,  190,   20,   41,    2,   23,    3,    5
  210,20141226,   11,  190,   20,   52,    5,   47,    0,    8
  210,20141226,   12,  190,   20,   56,    2,   47,    0,    7
  210,20141226,   13,  170,   20,   54,    0,   40,    0,    7
  210,20141226,   14,  170,   30,   52,    2,   27,    0,    7
  210,20141226,   15,  170,   30,   44,    8,   15,    0,    3
  210,20141226,   16,  170,   30,   44,    0,    2,    0,    8
  210,20141226,   17,  170,   30,   41,    0,    0,    0,    7
  210,20141226,   18,  170,   40,   39,    0,    0,    0,    8
  210,20141226,   19,  170,   50,   40,    0,    0,    0,    8
  210,20141226,   20,  160,   50,   38,    0,    0,    0,    8
  210,20141226,   21,  160,   40,   39,    0,    0,    0,    8
  210,20141226,   22,  150,   50,   39,    0,    0,    0,    8
  210,20141226,   23,  150,   60,   37,    0,    0,    0,    8
  210,20141226,   24,  130,   60,   31,    0,    0,    0,    8
  210,20141227,    1,  130,   70,   26,    0,    0,    7,    8
  210,20141227,    2,  120,   80,   11,    0,    0,   10,    8
  210,20141227,    3,  110,  100,    5,    0,    0,   10,    8
  210,20141227,    4,  100,  100,    6,    0,    0,   10,    8
  210,20141227,    5,   90,  100,    6,    0,    0,   10,    8
  210,20141227,    6,   80,   90,    8,    0,    0,   10,    8
  210,20141227,    7,   80,   90,    7,    0,    0,   10,    8
  210,20141227,    8,   70,   90,   11,    0,    0,   10,    8
  210,20141227,    9,   60,   90,   16,    0,    2,    3,    8
  210,20141227,   10,   50,   90,   13,    0,    4,    7,    8
  210,20141227,   11,   40,   90,   14,    0,    9,   10,    8
  210,20141227,   12,   40,   90,   15,    0,   10,   10,    8
  210,20141227,   13,   40,   80,   14,    0,    8,   10,    8
  210,20141227,   14,   40,   80,    9,    0,    6,   10,    8
  210,20141227,   15,   30,   70,    6,    0,    3,   10,    8
  210,20141227,   16,   30,   60,    3,    0,    0,   10,    8
  210,20141227,   17,   30,   60,    4,    0,    0,   10,    8
  210,20141227,   18,   40,   80,   11,    0,    0,   10,    7
  210,20141227,   19,   30,   70,   14,    0,    0,    9,    6
  210,20141227,   20,   40,   70,   11,    0,    0,    0,    5
  210,20141227,   21,   50,   70,    9,    0,    0,    0,    1
  210,20141227,   22,   50,   70,    6,    0,    0,    0,    0
  210,20141227,   23,   40,   70,   -1,    0,    0,    0,    0
  210,20141227,   24,   40,   70,   -5,    0,    0,    0,    4
  210,20141228,    1,   40,   80,   -9,    0,    0,    0,    0
  210,20141228,    2,   50,   80,   -9,    0,    0,    0,    0
  210,20141228,    3,   50,   70,  -11,    0,    0,    0,    0
  210,20141228,    4,   50,   70,  -11,    0,    0,    0,    1
  210,20141228,    5,   50,   80,  -14,    0,    0,    0,    0
  210,20141228,    6,   50,   70,  -17,    0,    0,    0,    0
  210,20141228,    7,   50,   60,  -14,    0,    0,    0,    2
  210,20141228,    8,   60,   60,   -6,    0,    0,    0,    0
  210,20141228,    9,   60,   50,    0,    7,   15,    0,    0
  210,20141228,   10,   60,   40,    8,   10,   46,    0,    0
  210,20141228,   11,   50,   40,   12,   10,   71,    0,    0
  210,20141228,   12,   60,   30,   17,   10,   78,    0,    0
  210,20141228,   13,   80,   20,   20,   10,   72,    0,    0
  210,20141228,   14,    0,    0,   24,   10,   53,    0,    0
  210,20141228,   15,    0,    0,   11,    8,   26,    0,    0
  210,20141228,   16,    0,    0,  -13,    0,    3,    0,    0
  210,20141228,   17,    0,    0,  -24,    0,    0,    0,    3
  210,20141228,   18,    0,   10,  -23,    0,    0,    0,    1
  210,20141228,   19,  230,   10,  -10,    0,    0,    0,    5
  210,20141228,   20,  300,   30,   32,    0,    0,    0,    5
  210,20141228,   21,  290,   40,   40,    0,    0,    0,    7
  210,20141228,   22,  280,   50,   49,    0,    0,    0,    8
  210,20141228,   23,  280,   70,   47,    0,    0,    0,    8
  210,20141228,   24,  300,   70,   62,    0,    0,    0,    7
  210,20141229,    1,  300,   90,   61,    0,    0,    0,    8
  210,20141229,    2,  310,   80,   54,    0,    0,    2,    8
  210,20141229,    3,  300,   70,   58,    0,    0,    1,    7
  210,20141229,    4,  340,   80,   55,    0,    0,    2,    7
  210,20141229,    5,  330,   80,   61,    0,    0,    0,    8
  210,20141229,    6,  340,   70,   58,    0,    0,    0,    1
  210,20141229,    7,  350,   70,   58,    0,    0,    0,    7
  210,20141229,    8,  350,   80,   64,    0,    0,    0,    8
  210,20141229,    9,  350,   70,   64,    3,   11,    0,    8
  210,20141229,   10,  350,   70,   68,    8,   37,    0,    8
  210,20141229,   11,  350,   70,   70,    0,   39,    0,    8
  210,20141229,   12,  360,   70,   67,    5,   46,    0,    7
  210,20141229,   13,  360,   70,   63,    0,   25,    3,    7
  210,20141229,   14,   40,   50,   53,    2,   25,    0,    8
  210,20141229,   15,   50,   20,   47,    3,   15,    0,    8
  210,20141229,   16,   30,   10,   46,    0,    2,    0,    8
  210,20141229,   17,    0,   10,   38,    0,    0,    1,    8
  210,20141229,   18,  260,   10,   25,    0,    0,    0,    8
  210,20141229,   19,    0,   10,   24,    0,    0,    0,    8
  210,20141229,   20,  330,   10,   43,    0,    0,    0,    8
  210,20141229,   21,  300,   20,   53,    0,    0,    0,    8
  210,20141229,   22,  320,   30,   61,    0,    0,    0,    7
  210,20141229,   23,  330,   40,   64,    0,    0,    0,    8
  210,20141229,   24,  320,   60,   56,    0,    0,    0,    1
  210,20141230,    1,  320,   40,   49,    0,    0,    0,    3
  210,20141230,    2,  320,   50,   66,    0,    0,    0,    8
  210,20141230,    3,  320,   60,   63,    0,    0,    0,    8
  210,20141230,    4,  320,   50,   59,    0,    0,    0,    8
  210,20141230,    5,  300,   30,   61,    0,    0,    0,    8
  210,20141230,    6,  320,   50,   60,    0,    0,    0,    7
  210,20141230,    7,  320,   50,   51,    0,    0,    0,    5
  210,20141230,    8,  310,   40,   58,    0,    0,    0,    7
  210,20141230,    9,  300,   50,   62,    0,    5,    0,    8
  210,20141230,   10,  300,   50,   65,    0,   11,    0,    8
  210,20141230,   11,  290,   40,   68,    0,   25,    0,    8
  210,20141230,   12,  270,   50,   71,    0,   30,    0,    8
  210,20141230,   13,  290,   50,   68,    2,   23,    0,    8
  210,20141230,   14,  290,   60,   64,    5,   25,    0,    7
  210,20141230,   15,  280,   50,   63,    3,   14,    0,    8
  210,20141230,   16,  270,   50,   51,    0,    3,    0,    1
  210,20141230,   17,  290,   40,   54,    0,    0,    0,    1
  210,20141230,   18,  290,   40,   59,    0,    0,    0,    7
